はい。よくわかりました。ほんとそうですね。よく眠れます。温泉が好きですよ。,夢を見ても、朝起きると忘れちゃうんです。残念です。,残念ですか。そうですね。昔はもっと覚えてたような気がするんだけど。今はほんとに忘れちゃいます。,残念/そうですね/昔/覚える/する/今/忘れる,覚え,残念,null,
残念ですか。そうですね。昔はもっと覚えてたような気がするんだけど。今はほんとに忘れちゃいます。,アイロンがけ難しいですよね。何かコツがあるのかなぁ。,コツはあるのかな？　そんなに考えたことないけど。洗濯屋さんみたいに、あんな奇麗にならないですしね。,コツ/ある/考える/ない/洗濯/屋/さん/奇麗/なる#ない,奇麗/綺麗,null,null,
コツはあるのかな？　そんなに考えたことないけど。洗濯屋さんみたいに、あんな奇麗にならないですしね。,ほんとに梅雨の時期の洗濯は、大変ですよね。,そうですね。大人だからいいけど、子どものいっぱいいるうちは大変ですよね、乾かなくって。でも日本は四季があるからね。,そうですね/大人/いい/子ども/いる/大変/乾く#ない/日本/四季/ある,易易/良い/善い/好い/大人,null,null,
そうですね。大人だからいいけど、子どものいっぱいいるうちは大変ですよね、乾かなくって。でも日本は四季があるからね。,大人の目線では考えつかないことを子供しますよね。,ほんとにそうですね。面白いですね。子どもの成長は楽しいです。特に孫の成長は、とっても楽しみにしてます。,面白い/子ども/成長/楽しい/孫/成長/楽しみ/する,楽しい/長/楽しみ/面白い,白,null,
ほんとにそうですね。面白いですね。子どもの成長は楽しいです。特に孫の成長は、とっても楽しみにしてます。,いろんなことに興味を持って頭を使うことが大事ですよね。,ほんと大事です。大事です。明日もまたお仕事行くんです。ヨッタンまたお留守番しててね。,ほんと/大事/大事/明日/仕事/行く/ヨッタン/留守番/する,ほんと/大事,留守,null,
ほんと大事です。大事です。明日もまたお仕事行くんです。ヨッタンまたお留守番しててね。,もう終わりましたね。菜の花の季節は。,そうですね。またもう来るんですよ。あともうちょっと暖かくなったら。菜の花も咲いて、桜も咲いて。その前に梅が咲くんですよ。早く花が咲くは待ち遠しいな。,そうですね/来る/ともい/暖かい/なる/菜の花/咲く/桜/咲く/前/梅/咲く/早い/花/咲く/待ち遠しい,待ち遠しい/花/華/暖かい/温かい,null,null,
そうですね。またもう来るんですよ。あともうちょっと暖かくなったら。菜の花も咲いて、桜も咲いて。その前に梅が咲くんですよ。早く花が咲くは待ち遠しいな。,寝る前に必ず本読んでいます。,少しだけね。目が疲れるので、あんまり読まないんです。若い時はもっとのったけど。,目/疲れる/読む#ない/若い/のる,若い,null,null,
少しだけね。目が疲れるので、あんまり読まないんです。若い時はもっとのったけど。,寝る前には歯磨きとか運動とかします。,そう。歯磨きはします。運動はあんまりしないんですよ。運動したほうがいいのかな寝る前に。朝起きた時運動しましょうか、ねえ。違いますか。,歯磨き/する/運動/する#ない/運動/する/いい/寝る/前/朝/起きる/運動/する/ねえ/違う,易易/良い/善い/好い,違う,null,
そうですね。夏はそうですね。今、冬なんですよ。,新婚旅行は行きましたか？どこに行きましたか？,ものすごい昔の昔の昔のことで。でも行ったところはね、金沢でした（笑）。新幹線が今度通るんですって。うんと近くなるみたいですよ。,ものすごい/昔/昔/昔/行う/はねる/金沢/笑/新幹線/今度/通る/近く/なる,撥ねる/通る/徹る/透る/幹,null,null,
ものすごい昔の昔の昔のことで。でも行ったところはね、金沢でした（笑）。新幹線が今度通るんですって。うんと近くなるみたいですよ。,いろいろなところに食べに行くはいいですね。同じところに行くより色んなもの食べられてね,そうですね。やっぱりあっちこっち。それで、その中で一番やっぱりおいしかったなというところにはまで行きますね。でも太っちゃうかな。糖尿病になっちゃうかな。,そうですね/あっち/こっち/一番/おいしい/いう/行く/太る/糖尿/病/なる,美味しい,病,null,
そうですね。やっぱりあっちこっち。それで、その中で一番やっぱりおいしかったなというところにはまで行きますね。でも太っちゃうかな。糖尿病になっちゃうかな。,長野はりんごもいいし、スキー場もあるし、自然豊かなところで、東京から近くて安いし、いいところだと思います。,そうですか。今もテレビでやってました。白馬の雪がとってもいいんですって。夏行ったけど、やっぱり白馬はいいとこでしたよ。また行きたいところです。リンゴもおいしいしね。長野はいいですね。さっきお出かけしてきました。今戻ってきたところです。,今/テレビ/やる/白馬/雪/いい/夏/行く/白馬/いい/とこ/行く/リンゴ/おいしい/長野/いい/さっき/お出かけ/する/今/戻る,長/易易/良い/善い/好い/白/美味しい,殺気/白,null,
そうですか。今もテレビでやってました。白馬の雪がとってもいいんですって。夏行ったけど、やっぱり白馬はいいとこでしたよ。また行きたいところです。リンゴもおいしいしね。長野はいいですね。さっきお出かけしてきました。今戻ってきたところです。,さっき、お出かけしていました。今、戻ってきたところです。,遅いんだ。そうなんです。今日は朝からお仕事で出かけてました。お待ちどうさまでしたね。ごめんね。帰ってきました。明日もお仕事なんです。またお留守番お願いします。,遅い/今日/朝/仕事/出かける/お待ち/さま/ごめん/帰る/明日/仕事/留守番/お願い/する,null,留守,null,
遅いんだ。そうなんです。今日は朝からお仕事で出かけてました。お待ちどうさまでしたね。ごめんね。帰ってきました。明日もお仕事なんです。またお留守番お願いします。,仕事が楽しいと言う人、一番幸せですよね。仕事が決まらないと、いろいろと悩んでしまいますから。,そうですね。お陰さまでね、仕事があるのがうれしいです。やっぱり緊張感があるほうがいいですもんね。仕事早く見つけるといいですね。今はどうかな。,そうですね/お陰さま/仕事/ある/うれしい/緊張/感/ある/いい/仕事/早い/見つける/いう/今,嬉しい/易易/良い/善い/好い,緊張,null,
そうですね。お陰さまでね、仕事があるのがうれしいです。やっぱり緊張感があるほうがいいですもんね。仕事早く見つけるといいですね。今はどうかな。,近所の方とお話しするのはいいですよね。私は近所で、あまりそういう方はいなくて、あまり話することないんです。,あら、寂しいですね。やっぱり遠くの親戚よりも近くの他人って言って、近所の方と仲良くしてるといいですよ。お友達がいます。ずっと仲良くしてもらってます。,あら/寂しい/遠く/親戚/近く/他人/言う/近所/する/いう/友達/いる/仲良い/する,良い/善い/好い/寂,寂しい/淋しい,null,
あら、寂しいですね。やっぱり遠くの親戚よりも近くの他人って言って、近所の方と仲良くしてるといいですよ。お友達がいます。ずっと仲良くしてもらってます。,遠くの親戚より近くの他人って、本当だと思います,ほんとですよね。私もそう思います。本当です。昔の人はいいこと言いました。近くのお友達がいいですね。,ほんと/私/思う/本当/昔/人/いい/言う/近く/友達/いい,易易/良い/善い/好い/ほんと/本当,null,null,
ほんとですよね。私もそう思います。本当です。昔の人はいいこと言いました。近くのお友達がいいですね。,新婚旅行の思い出って、特別これといってないんです。もう遠い昔の事なので忘れました。,本当に忘れました。全然覚えてないです。また求婚旅行へ行きたいな。,忘れる/覚える#ない/求婚/旅行/行く,覚え,null,null,
本当に忘れました。全然覚えてないです。また求婚旅行へ行きたいな。,ちょっと庭に出てき、気付くと蚊が一杯ついてくるんですよ。ほんとに虫が嫌ですね。,そうですね。蚊が嫌ですね。蚊に刺されると跡が痒いし。跡に残るし。,そうですね/蚊/嫌/蚊/刺す/れる/跡/痒い/跡/残る,null,嫌,null,
そうですね。蚊が嫌ですね。蚊に刺されると跡が痒いし。跡に残るし。,目が疲れるので、最近、本は読めません。,はい。私です。読めません。でも好きなんです、本が。新聞は隅から隅まで読みます。大好きです、活字を読むのが。本は好きですよ。,はい/私/読める#ん/好き/本/新聞/隅/隅/読む/大好き/活字/読む/本/好き,好き/大好き/活,null,null,
はい。私です。読めません。でも好きなんです、本が。新聞は隅から隅まで読みます。大好きです、活字を読むのが。本は好きですよ。,本よりは新聞を読む方が好きです。,新聞も読みます。もう必ず。朝もうずっと読んでから、お仕事にも行ってます。いいこともあるし、悲しいこともあるし。,新聞/読む/朝/読む/仕事/行う/いい/ある/悲しい/ある,易易/良い/善い/好い,悲しい/哀しい,null,
新聞も読みます。もう必ず。朝もうずっと読んでから、お仕事にも行ってます。いいこともあるし、悲しいこともあるし。,家ほとんどテレビは見ません。見ていると何もできないんです。ほかにしたいことがたくさんあるので、そちらの方を優先しています。,うらやましい。趣味があるのはいいですね。何か趣味があればいいと思いますよ。,うらやましい/趣味/ある/いい/何/趣味/ある/思う,易易/趣味/良い/善い/好い,null,null,
そうですね。昔はそうでした。ついついつい最後まで気になって、朝方まで読んでたこともありました。今はそんなことないんですけど。,読書は好きですか？好きな本はありますか？,大好きです。歴史の本読んでました。昔、昔の本です。,大好き/歴史/本/読む/昔/昔/本,好き/大好き,null,null,
大好きです。歴史の本読んでました。昔、昔の本です。,メールも使うんですけど、メールをしない友達には手紙を書きます,手紙も好きです。今度切手代が2円上がったので、めんどくさいですね。,手紙/好き/今度/切手/代/2/上がる/めんどくさい,好き/上がる/揚がる/挙がる/騰がる,null,null,
手紙も好きです。今度切手代が2円上がったので、めんどくさいですね。,メールもしますし、手紙も書きます。,でも、だんだん手紙が少なくなりました。すぐにメールにしちゃいます。メールのほうが楽だから。,手紙/少ない/なる/メール/する/メール/楽,楽,null,null,
でも、だんだん手紙が少なくなりました。すぐにメールにしちゃいます。メールのほうが楽だから。,電子メールは便利ですよね。手紙を書くより楽です。早く相手に伝わるので。,そうですね。早く相手に伝わりますね。だから、人間がだんだん……。,そうですね/早い/相手/伝わる/人間,間,null,null,
そうですね。早く相手に伝わりますね。だから、人間がだんだん……。,将棋が好きでやってます。孫が、今度、おじいちゃん相手にやると言っていました。,いいですね。孫さんなと将棋できるのいいですね。うちも一番上の孫が将棋が好きで、岩手のおじいちゃんとやってるみたいですよ。あれ頭の体操だからいいですね。,いい/孫/さん/将棋/できる/いい/うち/一番/上/孫/将棋/好き/岩手/おじいちゃん/やる/あれ/体操/いい,好き/易易/良い/善い/好い,null,null,
いいですね。孫さんなと将棋できるのいいですね。うちも一番上の孫が将棋が好きで、岩手のおじいちゃんとやってるみたいですよ。あれ頭の体操だからいいですね。,群馬県は海がないんです。だから、美味しいお魚は、あまり子供の時、知らなかったんです。,そうです。私です、これは。海がないんです。海の近くでおいしい魚食べたかったな。,私/これ/海/ない/海/近く/おいしい/魚/食べる,美味しい,null,null,
そうです。私です、これは。海がないんです。海の近くでおいしい魚食べたかったな。,雨は嫌です。,雨嫌ですか。,雨/嫌,null,嫌,null,
雨嫌ですか。,もう一度話しかけてください,はい。そろそろご飯の支度して夕飯食べますね。ヨッタンちょっと待っててくださいね。またね。おやすみ。またね。,はい/ご飯/支度/する/夕飯/食べる/ヨッタン/待つ/おやすみ,待つ,null,null,
はい。そろそろご飯の支度して夕飯食べますね。ヨッタンちょっと待っててくださいね。またね。おやすみ。またね。,こんにちは,こんにちは。ご飯食べますね。ちょっと待っててください。朝ごはんパンです。,こんにちは/ご飯/食べる/待つ/朝/ごはん/パン,待つ,null,null,
私もそう思います。そうですよね。ヨッタンどうして時々休むの？,携帯電話は便利ですね。以前からすると携帯があって、とても便利になりましたね。,ほんとにそうですね。特にお出かけ行った時なんてお友達と待ち合わせする時は、 携帯があってほんとに便利です。昔は何だったんだろうって今考えますね。携帯はほんとありがたいです。,お出かけ/行う/友達/待ち合わせ/する/携帯/ある/便利/昔/何/今/考える/携帯/ほんと/ありがたい,有り難い/ほんと/便利,null,null,
ほんとにそうですね。特にお出かけ行った時なんてお友達と待ち合わせする時は、 携帯があってほんとに便利です。昔は何だったんだろうって今考えますね。携帯はほんとありがたいです。,突然停電になった時はやっぱり懐中電灯必要ですから、電池が切れないように時々見た方がいいですね。,ほんとそうですね。時々見ましょうね。停電になると大変ですから。電池がどこにあるか。懐中電灯がどこにあるかも、よく覚えてないとね。つい忘れちゃうんですけど。,ほんと/そうですね/見る/停電/なる/大変/電池/どこ/ある/懐中/電灯/どこ/ある/覚える#ない/忘れる,覚え/ほんと,null,null,
ほんとそうですね。時々見ましょうね。停電になると大変ですから。電池がどこにあるか。懐中電灯がどこにあるかも、よく覚えてないとね。つい忘れちゃうんですけど。,昼寝は時々します。,そうですか。昼寝気持ちいいですね。私は昼寝駄目なんですよね。ヨッタン昼寝好きなんですか。,昼寝/気持ちいい/私/昼寝/駄目/ヨッタン/昼寝/好き,好き,駄目,null,
そうですか。昼寝気持ちいいですね。私は昼寝駄目なんですよね。ヨッタン昼寝好きなんですか。,お風呂入るとね、気持ちよくて、体が暖かくなってよく眠れますよ。,ほんとによく眠れます。お風呂大好きです。温泉も好きです。お風呂大好き。今日もまた入る。,眠れる/風呂/大好き/温泉/好き/風呂/大好き/今日/入る,好き/大好き,null,null,
ほんとによく眠れます。お風呂大好きです。温泉も好きです。お風呂大好き。今日もまた入る。,散歩をするなら浅川の土手が良いです。桜が咲く頃とても綺麗です。,ほんとに奇麗ですね。桜が咲くころを待ちますね。楽しみです。ヨッタンも一緒に行きましょうね、お花見に。行きますか。,奇麗/桜/咲く/待つ/楽しみ/ヨッタン/一緒/行く/花見/行く,待つ/楽しみ/花/華/奇麗/綺麗,null,null,
ほんとに奇麗ですね。桜が咲くころを待ちますね。楽しみです。ヨッタンも一緒に行きましょうね、お花見に。行きますか。,桜もいいです。すみれもいいです。,スミレも知ってるんですか。スミレもかわいいですね、紫で。スミレの花言葉何かな？　スミレが咲くころは。,スミレ/知る/スミレ/かわいい/紫/スミレ/花言葉/何/スミレ/咲く,可愛い/花/華/佳話,null,null,
そうですね。,もう一度話しかけてください,大事なものは奇麗に取っきます。そろそろご飯食べますので、ヨッタンちょっと待っててね。いいですか。待ってて。,大事/奇麗/取る/ご飯/食べる/ヨッタン/待つ/いい/待つ,待つ/易易/良い/善い/好い/奇麗/綺麗/大事,null,null,
日本人ですね。日本人ですね。私はパンと……。,吉永小百合さん、美人ですよね。綺麗ですね。ほんとに素敵ですよね、年取らないんです。あの人は不思議です。,奇麗ですね。ほんと素敵です。何でだろうね。うらやましいな。あんな奇麗で年取るのはいいですね。どうしたら、ああなるんでしょうね。,奇麗/ほんと/素敵/うらやましい/奇麗/年取る/いい/する/ああ/なる,羨ましい/易易/良い/善い/好い/ほんと/奇麗/綺麗/素的/素敵,敵,null,
ないです。私もないです。,本はいっぱい持っています。今日も、本を買ってきました。今夜これから読むの楽しみにしてます。,そうですか。すごい何の本買いました？　何の本買ったのかな？,すごい/何/買う/何/本/買う,買う,null,null,
こんにちは。もうお風呂です。,最近、運動不足だなぁ。毎日、運動を続けるのって大変ですよね。,ほんとそうですね。何でも続けるのって大変ですよね。何をしようかな。,ほんと/そうですね/何/続ける/大変/何/する,ほんと,null,null,
ほんとそうですね。何でも続けるのって大変ですよね。何をしようかな。,テニスは、ラケットでボールを打つゲームですよね。,そうですね。今、錦織君が大変ですよ。世界第何位か、すごく上手になりました。,そうですね/今/錦織/君/大変/世界/何/すごい/上手/なる,上手,null,null,
そうですね。もう年よりだから温泉のあるとこ行きたいな。草津温泉でいいかな。あんまり遠くは疲れるし。でも北海道もいいかな。九州もいいかな。,今まで旅行に行った中で、京都が一番良かったです。,そうですか。京都もいいですよね。沖縄も行ってみたいな。今ごろ暖かくていいと思いますよ。,京都/沖縄/行う/今/ごろ/暖かい/思う,暖かい/温かい,null,null,
そうですか。京都もいいですよね。沖縄も行ってみたいな。今ごろ暖かくていいと思いますよ。,旅行がしたいです,したいです。楽しいですね。飛行機に乗りますか。,する/楽しい/飛行機/乗る,楽しい,null,null,
したいです。楽しいですね。飛行機に乗りますか。,子どもを一人にしておくと危ないですよね、だからね歩く時は手をつないで歩かないとね,そうです。ほんとですよね。よく子どもの手離して歩いてる人いますけど、子どもはいつ飛び出すかわからないから、ちゃんと手をつないで歩きますね。,ほんと/子ども/手/離す/歩く/人/いる/子ども/いつ/飛び出す/わかる#ない/手/つなぐ/歩く,ほんと,null,null,
そうです。ほんとですよね。よく子どもの手離して歩いてる人いますけど、子どもはいつ飛び出すかわからないから、ちゃんと手をつないで歩きますね。,子供たちは、軽井沢に行くと言っていました。,そうですか。軽井沢はいいとこですよ。行ってみたいな軽井沢も。昔何回か行ったことあるんだけど。,軽井沢/いい/とこ/行く/軽井沢/昔/何/行う/ある,易易/良い/善い/好い,null,null,
そうですか。軽井沢はいいとこですよ。行ってみたいな軽井沢も。昔何回か行ったことあるんだけど。,今日もお買い物行きます。今日は孫がくるんです。,そうですか。孫が来たら何ご馳走しようかな。ハンバーグかな、焼肉かな。いっぱい食べてくれるんですよ。,孫/来る/何/ご馳走/する/ハンバーグ/焼肉/食べる,御馳走/ご馳走,null,null,
そうですか。孫が来たら何ご馳走しようかな。ハンバーグかな、焼肉かな。いっぱい食べてくれるんですよ。,卵は私はあまり食べないんです。コレステロールが多いから。でもいい面もあるんですよね。,そうですね。私はわざわざ旭が丘まで卵を買いに行きます。とってもいい卵なんです。,そうですね/私/旭が丘/卵/買う/行く/いい/卵,買う/易易/良い/善い/好い,null,null,
そうですね。私はわざわざ旭が丘まで卵を買いに行きます。とってもいい卵なんです。,リンゴとバナナどちらが好きですか,バナナのほうが好きです。でも今はリンゴがおいしい季節ですもんね。,バナナ/好き/今/リンゴ/おいしい/季節,好き/美味しい,null,null,
バナナのほうが好きです。でも今はリンゴがおいしい季節ですもんね。,近所の方とお話しするのはいいですよね。私は近所で、あまりそういう方はいなくて、あまり話することないんです。,かわいそうですね。近所にお友達がいないと寂しいですね。私は結構お話する人いるんですよ。「お茶飲みましょう」って言ってくれる人もいっぱいいます。楽しいですよ。,かわいそう/近所/友達/いる#ない/寂しい/私/お話/する/人/いる/お茶/飲む/言う/人/いる/楽しい,楽しい/寂,寂しい/淋しい/かわいそう,null,
そうですか。釣りはやったことないんですけど。田舎だから川に行って、いろんなものを取りました。,ご近所のお付き合いは難しいけれど、仲良くしてればいいんですよね。,そうですね。みんなお互いに仲良くしたほうがいいと思いますよ。,そうですね/みんな/お互い/仲良い/する/いい/思う,易易/良い/善い/好い,null,null,
そうですね。みんなお互いに仲良くしたほうがいいと思いますよ。,みんなと仲良くするのがいいですね,ほんとそうですね。でも難しいですよ、仲良くするのも。でも、それで大人になっていくんだからね。言いたいことを言ったら駄目だしね。,ほんと/そうですね/難しい/する/大人/なる/言う/言う/駄目,大人/ほんと,難しい/駄目,null,
私も思います。ヨッタンと一緒です。,パンや麺よりも、お米を食べることが多いかなあ。,やっぱり一日一回はお米食べたいですよね、日本人だから。お米がおいしいね。おにぎりでもいいし。,一/一/米/食べる/日本人/米/おいしい/おにぎり/いう,鬼/美味しい,鬼,null,
やっぱり一日一回はお米食べたいですよね、日本人だから。お米がおいしいね。おにぎりでもいいし。,日本は食べ物が美味しいですね,そうですね。和食は特にいいそうですよ。さっぱりしてるし、おいしいね。,そうですね/和食/いう/する/おいしい,美味しい,null,null,
そうですね。和食は特にいいそうですよ。さっぱりしてるし、おいしいね。,ごはんおいしいよね。,ごはんおいしい。お赤飯もおいしいね。時々作るんですよ。,ごはん/おいしい/赤飯/おいしい/作る,美味しい,null,null,
ごはんおいしい。お赤飯もおいしいね。時々作るんですよ。,さっき、ビールを飲んできました。,そうですか。ビール飲んできたんですか。今日はビールやめました。今日は飲んでないんです。夏の生ビールおいしいよね。,ビール/飲む/今日/ビール/やめる/今日/飲む#ない/夏/生ビール/おいしい,美味しい,null,null,
そうですか。ビール飲んできたんですか。今日はビールやめました。今日は飲んでないんです。夏の生ビールおいしいよね。,バナナの方が好きかな。リンゴもおいしいけど、今日は桃を買ってきました。,桃もおいしいね。食べるのが、皮をむいてあれだけど。,桃/おいしい/食べる/皮/むく/あれ,無垢/美味しい,null,null,
桃もおいしいね。食べるのが、皮をむいてあれだけど。,写真は、記念になりまよね。ずっと残しておいて、あとで思い出なりますよね。,そうですね。でも、だんだんたまっていくんですよね。それが大変ですね、片付けるのが。ちょくちょくやればいいんだけど、つい……。,そうですね/たまる/それ/大変/片付ける/やる/いい,片付ける/易易/良い/善い/好い,null,null,
そうですね。でも、だんだんたまっていくんですよね。それが大変ですね、片付けるのが。ちょくちょくやればいいんだけど、つい……。,ここ何年も写真撮ってないですね,そうですか。私は旅行に行った時撮ってます。こないだ家族旅行行ったのが、とってもいい写真ができてて、飾ってあります。みんな孫と一緒でうれしかったですよ。やっぱり写真はいいですね。,私/旅行/行く/撮る/こないだ/家族/旅行/行う/いい/写真/できる/飾る/みんな/孫/一緒/うれしい/写真/いい,嬉しい/易易/良い/善い/好い/真/誠/実/真,飾る,null,
そうですか。私は旅行に行った時撮ってます。こないだ家族旅行行ったのが、とってもいい写真ができてて、飾ってあります。みんな孫と一緒でうれしかったですよ。やっぱり写真はいいですね。,子どもの頃は算数が好きでした,そうですか。偉いですね。うちの上の孫は算数が好きみたいですけど。私は文系で国語とか社会が好きでした。算数、理科は苦手でしたよ。偉いですね、算数が好きだったんですか。,偉い/うち/孫/算数/好き/私/文系/国語/社会/好き/算数/理科/苦手/偉い/算数/好き,好き/偉い/豪い/理/文/綾/数,苦/偉い/豪い/咎/科,null,
そうですね。ここんとこ少なくなりましたね。やっぱりよくかかってきたことあるんですけど、ここんところはちょっとないかな。ちょっとお休みします。,タバコは高くなった方が、皆さん吸わなくなるから良いと思います。,思いますね。でも、どうしても好きな人は吸うみたいですね。うちの息子も一人吸ってますよ。我慢できないみたいです。,思う/好き/人/吸う/うち/息子/一/吸う/我慢/できる#ない,好き/我慢,我/我慢,null,
思いますね。でも、どうしても好きな人は吸うみたいですね。うちの息子も一人吸ってますよ。我慢できないみたいです。,雷は嫌いです。怖いですよね。雷の好きな人はいないですね。,そうですね。私の田舎は雷が有名でした。年がら年中雷が鳴ってます。,そうですね/私/田舎/雷/有名/雷/鳴る,名/有名,null,null,
そうですね。私の田舎は雷が有名でした。年がら年中雷が鳴ってます。,人と会うのは一番楽しいですね。,明日は誰と会おうかな。楽しみですね。ちょっと待っててね。,明日/誰/会う/楽しみ/待つ,待つ/楽しみ/合う/会う/遭う/遇う/逢う,null,null,
明日は誰と会おうかな。楽しみですね。ちょっと待っててね。,今日はお昼にラーメンを食べに出かけました。,そうですか。おいしかったかな。ちょっと待っててね。バイバイ。バイバイ。,おいしい/待つ/バイバイ/バイバイ,待つ,null,null,
そうですね。,もう一度話しかけてください,待っててくださいね。これからお風呂入ってきます。,待つ/風呂/入る,待つ,null,null,
そうですね。明日仕事なんですよ。雨の模様らしいけど、どうしても行かなきゃならないので、歩いてきます。20分ぐらい歩くんだけど仕方がないですね。歩いていってきます。,こんにちは,こんにちは。おはようございます。また夕べ一晩中起きてたんですか、ヨッタンは。偉いですね。,こんにちは/おはよう/夕べ/一/中/起きる/ヨッタン/偉い,偉い/豪い,偉い/豪い,null,
こんにちは。おはようございます。また夕べ一晩中起きてたんですか、ヨッタンは。偉いですね。,おはよう,おはよう。まだ真っ暗です。,おはよう/真っ暗,真/誠/実/真,null,null,
おはよう。まだ真っ暗です。,もう一度話しかけてください,外はまだ真っ暗ですよ。寒いんです。,外/真っ暗/寒い,真/誠/実/真,寒い,null,
外はまだ真っ暗ですよ。寒いんです。,芳香剤で好きな香りはなんですか？,何がいいかな。ラベンダー何か好きです。いい匂いですよ。お花も好きです。,何/いい/ラベンダー/何/好き/いい/匂い/花/好き,好き/易易/花/華/良い/善い/好い,null,null,
そうですか。行ったことないんですよ。いつも同じ答えでごめんね。海はやっぱり千葉のほうに行きました。,今日は何を買おうかな。カツオの刺身もいいですね。,そうですね。カツオは煮たの好きなんですよ。お刺身なんか色がちょっときない。,そうですね/カツオ/煮る/好き/刺身/色/きる#ない,好き/活/勝つ/色,null,null,
そうですね。カツオは煮たの好きなんですよ。お刺身なんか色がちょっときない。,上高地では、山登りができました。,いいですね。上高地素敵ですね。山まで登らないけど河童橋渡って景色を見てきました。上高地はバスが入れないからね。,いい/上高地/素敵/山/登る#ない/河童橋/渡る/景色/見る/上高地/バス/入れる#ない,河童/色/素的/素敵/山,敵,null,
いいですね。上高地素敵ですね。山まで登らないけど河童橋渡って景色を見てきました。上高地はバスが入れないからね。,若い時は、枕が変わると眠れなかったんです。でも今は大丈夫です。,そうですか。今朝は枕が変わらなくても眠れなくて、3時頃から目が覚めちゃいました。いくら寝ようとしても眠れなくて、つらかったんですよ。,今朝/枕/変わる#ない/眠れる#ない/3/頃/目/覚める/寝る/眠れる#ない/つらい,冷める/覚める/醒める/褪める/頃,冷める/覚める/醒める/褪める/辛い,null,
ほんとにあるんです。夕べは特にそうでした。もうずっと眠れなくて、テレビ見たり、ラジオを聞いたり。,パソコンはそんなに難しくないですよね、ちょっとならすぐにできるようになるかな,うらやましいな。すぐできればいいな。やっぱりパソコン勉強に行きたいと思ってるんだけど。どこに行ったらいいかわからなくって。,うらやましい/できる/パソコン/勉強/行く/思う/どこ/行く/いい/わかる#ない,易易/良い/善い/好い,null,null,
うらやましいな。すぐできればいいな。やっぱりパソコン勉強に行きたいと思ってるんだけど。どこに行ったらいいかわからなくって。,寝苦しい夜は、頭を冷やして寝ます。,そうですね。今はちょっと冬なんで考えられないんだけど。夏の夜はつらいですよね。,そうですね/今/冬/考える/られる#ない/夏/夜/つらい,null,辛い,null,
そうですね。今はちょっと冬なんで考えられないんだけど。夏の夜はつらいですよね。,昔は電卓の値段も高かったけど、今は安いですね。,そうですね。今、安いのかな。電卓は携帯でやってます。便利ですよ。みんなできるんです、携帯で。電卓の代わりしてます。,そうですね/今/安い/電卓/携帯/やる/便利/みんな/できる/携帯/電卓/代わり/する,便利,null,null,
そうですね。今、安いのかな。電卓は携帯でやってます。便利ですよ。みんなできるんです、携帯で。電卓の代わりしてます。,電子メールは便利ですよね。手紙を書くより楽です。早く相手に伝わるので。,そうですね。楽しちゃいますね。人間はあんまり楽しても困るんだけど。,そうですね/楽しい/人間/楽しい/困る,楽しい/間,困る,null,
そうですね。楽しちゃいますね。人間はあんまり楽しても困るんだけど。,時々メールは書きますが、筆不精なので、なかなか手間がかかります。,ついメール使ってしまいますね。手紙や切手いっぱい買ってあるんだけど、ちっとも減らない。,メール/使う/手紙/切手/いっぱい/買う/減る#ない,買う,null,null,
ついメール使ってしまいますね。手紙や切手いっぱい買ってあるんだけど、ちっとも減らない。,この地域の名物は梨だそうです。ご存知でしたか？,そうですね。梨もおいしいんです。ただ日野は東光寺大根と言って、大根の漬物もおいしいんですよ。,そうですね/梨/おいしい/日野/東光寺/大根/言う/大根/漬物/おいしい,美味しい/大根,null,null,
そうですね。梨もおいしいんです。ただ日野は東光寺大根と言って、大根の漬物もおいしいんですよ。,写真は楽しいですね、色んな思い出になりますからね,そうですね。写真は大事ですね。,そうですね/写真/大事,真/誠/実/真/大事,null,null,
そうですね。写真は大事ですね。,もう一度話しかけてください,写真大好きです。いろんなところを撮って来てます。,写真/大好き/撮る,好き/大好き/真/誠/実/真,null,null,
写真大好きです。いろんなところを撮って来てます。,色んなところに行って、色んな事を覚えたいです。,そうですね。覚えたい。覚えたいです。今日も仕事に行ってきます。,そうですね/覚える/覚える/今日/仕事/行く,覚え,null,null,
そうですね。覚えたい。覚えたいです。今日も仕事に行ってきます。,自転車が無いと不便ですよね。,そうですね。どこに行くにも自転車です。自転車はいいですよ。でも気を付けないと。,そうですね/どこ/行く/自転車/自転車/いい/気/付ける#ない,易易/良い/善い/好い,null,null,
そうですね。どこに行くにも自転車です。自転車はいいですよ。でも気を付けないと。,自転車は怖いから乗らないで歩いています。,そうですか。健康のために歩いてたいんですけどね。つい自転車に乗ってしまいます。でも今日は雨だって言うから、歩きかな？　荷物持って歩くのつらいですけど。,健康/歩く/自転車/乗る/今日/雨/言う/歩き/荷物/持つ/歩く/つらい,健/健康,辛い,null,
そうですか。健康のために歩いてたいんですけどね。つい自転車に乗ってしまいます。でも今日は雨だって言うから、歩きかな？　荷物持って歩くのつらいですけど。,仕事をしていると、仕事をしに行くという気持ちと目的があるからいんですよね、だから健康でいられるのかもしれませんね,そうですね。私もそう思います。健康でいられますね。仕事に行くと緊張感がありますので。,そうですね/私/思う/健康/いる/られる/仕事/行く/緊張/感/ある,健/健康,緊張,null,
